review_id,product_id,customer_id,rating,created_at
review_923,product_452,customer_4914,2,2021-04-17
review_924,product_102,customer_1589,2,2021-05-18
review_925,product_470,customer_81,4,2022-09-06
review_926,product_934,customer_456,3,2020-07-24
review_927,product_14,customer_4457,4,2021-10-21
review_928,product_470,customer_1115,5,2022-03-01
review_929,product_288,customer_1559,3,2020-03-01
review_930,product_854,customer_1121,3,2020-09-29
review_931,product_708,customer_1563,3,2021-10-29
review_932,product_248,customer_4652,5,2022-05-16
review_933,product_273,customer_2046,1,2020-09-11
review_934,product_704,customer_2131,2,2022-06-01
review_935,product_756,customer_139,2,2021-12-04
review_936,product_160,customer_1051,2,2022-11-30
review_937,product_94,customer_252,3,2022-09-06
review_938,product_458,customer_4711,5,2020-08-18
review_939,product_248,customer_130,3,2022-10-27
review_940,product_212,customer_4300,4,2020-06-06
review_941,product_260,customer_3167,1,2021-08-03
review_942,product_949,customer_3559,2,2022-07-11
review_943,product_243,customer_2075,1,2021-07-23
review_944,product_710,customer_3823,5,2021-03-11
review_945,product_205,customer_490,4,2022-08-06
review_946,product_986,customer_3091,4,2021-12-15
review_947,product_757,customer_2587,2,2020-09-10
review_948,product_568,customer_2137,4,2022-09-13
review_949,product_507,customer_4988,2,2022-12-10
review_950,product_508,customer_1260,2,2022-12-01
review_951,product_353,customer_1741,4,2021-04-12
review_952,product_135,customer_4436,5,2021-09-26
review_953,product_92,customer_1233,3,2021-03-29
review_954,product_778,customer_3475,5,2020-10-06
review_955,product_466,customer_3691,5,2022-07-02
review_956,product_644,customer_3321,1,2020-03-22
review_957,product_292,customer_3844,1,2021-06-14
review_958,product_14,customer_1289,1,2022-09-13
review_959,product_704,customer_3974,3,2020-10-13
review_960,product_498,customer_3222,2,2020-06-17
review_961,product_32,customer_1611,3,2020-10-04
review_962,product_178,customer_1199,2,2022-04-25
review_963,product_930,customer_4379,1,2021-07-24
review_964,product_25,customer_3368,1,2022-11-18
review_965,product_189,customer_578,1,2020-04-01
review_966,product_34,customer_3365,2,2021-02-02
review_967,product_746,customer_2368,2,2020-05-25
review_968,product_235,customer_4407,5,2020-09-16
review_969,product_221,customer_4638,1,2020-03-18
review_970,product_940,customer_3067,5,2022-09-02
review_971,product_334,customer_2941,4,2022-06-09
review_972,product_341,customer_3026,4,2020-04-10
review_973,product_381,customer_4987,5,2020-03-05
review_974,product_308,customer_343,4,2021-10-19
review_975,product_844,customer_3943,1,2021-03-10
review_976,product_141,customer_2621,4,2022-09-12
review_977,product_175,customer_3658,1,2020-05-06
review_978,product_632,customer_4046,1,2021-08-14
review_979,product_742,customer_2237,4,2020-06-21
review_980,product_323,customer_4682,2,2022-12-24
review_981,product_860,customer_1671,1,2020-06-14
review_982,product_816,customer_116,3,2020-04-04
review_983,product_402,customer_4193,4,2020-11-05
review_984,product_138,customer_1170,4,2020-11-26
review_985,product_790,customer_4527,4,2022-03-01
review_986,product_678,customer_2666,5,2022-09-03
review_987,product_338,customer_3432,2,2022-10-29
review_988,product_245,customer_1795,3,2020-07-04
review_989,product_780,customer_4301,5,2022-01-31
review_990,product_622,customer_2280,3,2022-11-06
review_991,product_301,customer_4711,2,2021-04-07
review_992,product_908,customer_1335,3,2021-09-27
review_993,product_177,customer_3584,2,2020-12-25
review_994,product_354,customer_3530,5,2022-08-13
review_995,product_860,customer_460,2,2020-09-16
review_996,product_563,customer_951,2,2020-07-17
review_997,product_850,customer_2910,5,2020-08-29
review_998,product_531,customer_4387,4,2021-03-09
review_999,product_740,customer_3575,5,2021-12-23
review_1000,product_882,customer_2132,2,2022-02-17
review_1001,product_177,customer_2843,4,2022-02-06
review_1002,product_788,customer_1082,3,2022-08-16
review_1003,product_898,customer_640,2,2020-03-17
review_1004,product_772,customer_1622,2,2020-01-02
review_1005,product_831,customer_267,2,2020-11-17
review_1006,product_452,customer_3444,1,2020-01-03
review_1007,product_298,customer_2170,1,2021-01-22
review_1008,product_873,customer_1911,4,2022-09-27
review_1009,product_904,customer_3146,2,2021-03-03
review_1010,product_799,customer_1506,3,2021-11-19
review_1011,product_360,customer_2641,1,2021-04-26
review_1012,product_672,customer_4175,4,2020-02-13
review_1013,product_42,customer_2291,3,2020-08-05
review_1014,product_626,customer_2446,4,2020-06-30
review_1015,product_519,customer_1519,4,2021-08-26
review_1016,product_356,customer_4888,2,2020-02-22
review_1017,product_509,customer_3844,2,2021-04-23
review_1018,product_866,customer_191,2,2022-11-12
review_1019,product_893,customer_3270,4,2021-02-25
review_1020,product_636,customer_2851,3,2022-01-08
review_1021,product_516,customer_3525,5,2021-11-18
review_1022,product_923,customer_4414,3,2021-10-14
review_1023,product_541,customer_3931,5,2021-09-13
review_1024,product_598,customer_1187,5,2021-08-17
review_1025,product_219,customer_3004,3,2021-07-18
review_1026,product_991,customer_2839,2,2021-07-29
review_1027,product_696,customer_3845,2,2020-07-08
review_1028,product_793,customer_499,2,2022-09-19
review_1029,product_190,customer_4775,5,2020-06-12
review_1030,product_245,customer_1956,1,2020-03-28
review_1031,product_985,customer_2189,1,2022-12-01
review_1032,product_594,customer_2310,3,2022-07-17
review_1033,product_560,customer_2280,4,2020-07-13
review_1034,product_178,customer_2793,3,2020-08-23
review_1035,product_628,customer_820,4,2020-10-24
review_1036,product_781,customer_3782,5,2021-09-21
review_1037,product_257,customer_2988,5,2021-05-06
review_1038,product_701,customer_4832,2,2022-07-01
review_1039,product_724,customer_2592,4,2022-05-17
review_1040,product_783,customer_3292,2,2020-12-13
review_1041,product_752,customer_3482,1,2020-11-30
review_1042,product_929,customer_1989,3,2020-02-02
review_1043,product_9,customer_2592,4,2020-01-28
review_1044,product_891,customer_3756,2,2022-04-24
review_1045,product_815,customer_1160,2,2021-12-27
review_1046,product_101,customer_3337,4,2020-11-21
review_1047,product_437,customer_4951,1,2020-03-25
review_1048,product_350,customer_4530,2,2021-01-19
review_1049,product_50,customer_3894,1,2020-01-12
review_1050,product_755,customer_4245,4,2020-08-18
review_1051,product_70,customer_4682,2,2021-06-30
review_1052,product_612,customer_3277,3,2022-06-13
review_1053,product_435,customer_1065,1,2022-04-25
review_1054,product_768,customer_4718,5,2021-04-28
review_1055,product_880,customer_604,1,2021-08-02
review_1056,product_408,customer_1193,2,2020-01-02
review_1057,product_166,customer_3940,5,2022-05-27
review_1058,product_818,customer_3829,5,2021-08-25
review_1059,product_889,customer_3838,4,2022-04-03
review_1060,product_359,customer_866,2,2022-10-25
review_1061,product_285,customer_823,1,2020-06-23
review_1062,product_318,customer_635,4,2022-11-16
review_1063,product_140,customer_257,5,2022-01-21
review_1064,product_514,customer_1259,3,2021-04-25
review_1065,product_478,customer_1786,1,2022-11-23
review_1066,product_770,customer_4703,5,2022-06-01
review_1067,product_822,customer_2823,5,2021-07-03
review_1068,product_671,customer_4518,2,2022-03-13
review_1069,product_663,customer_3811,4,2020-08-02
review_1070,product_369,customer_4915,1,2021-02-10
review_1071,product_560,customer_3193,4,2022-12-31
review_1072,product_829,customer_2597,5,2022-07-21
review_1073,product_536,customer_3799,4,2020-11-01
review_1074,product_839,customer_3917,2,2021-03-03
review_1075,product_671,customer_1918,2,2021-01-31
review_1076,product_721,customer_269,3,2022-01-22
review_1077,product_489,customer_1079,5,2022-05-27
review_1078,product_274,customer_3595,2,2020-04-07
review_1079,product_925,customer_4372,4,2022-05-04
review_1080,product_668,customer_1681,5,2021-10-05
review_1081,product_515,customer_1036,4,2020-05-23
review_1082,product_875,customer_1023,1,2020-09-19
review_1083,product_252,customer_950,3,2021-02-11
review_1084,product_673,customer_2248,1,2021-12-21
review_1085,product_410,customer_3443,3,2021-10-06
review_1086,product_363,customer_771,2,2020-12-07
review_1087,product_333,customer_1799,2,2021-02-28
review_1088,product_242,customer_487,3,2020-05-24
review_1089,product_521,customer_3467,5,2021-06-16
review_1090,product_358,customer_4309,2,2021-08-02
review_1091,product_712,customer_1594,4,2022-10-23
review_1092,product_48,customer_1052,3,2022-04-07
review_1093,product_57,customer_3685,4,2021-04-26
review_1094,product_74,customer_2601,3,2022-02-18
review_1095,product_231,customer_2724,3,2021-03-06
review_1096,product_61,customer_4978,4,2022-10-04
review_1097,product_849,customer_2897,3,2021-10-09
review_1098,product_96,customer_3363,3,2021-09-14
review_1099,product_205,customer_1178,1,2021-11-12
review_1100,product_11,customer_55,2,2020-09-06
review_1101,product_800,customer_2342,5,2022-09-24
review_1102,product_213,customer_134,1,2022-08-04
review_1103,product_681,customer_1095,2,2022-10-14
review_1104,product_586,customer_2455,1,2022-02-24
review_1105,product_634,customer_3198,4,2022-05-03
review_1106,product_360,customer_1026,5,2021-11-27
review_1107,product_863,customer_3887,2,2022-05-23
review_1108,product_712,customer_3913,1,2022-08-17
review_1109,product_372,customer_3238,3,2020-06-20
review_1110,product_219,customer_4167,4,2022-04-07
review_1111,product_141,customer_2619,3,2022-12-18
review_1112,product_79,customer_369,3,2020-06-28
review_1113,product_124,customer_4273,2,2021-08-28
review_1114,product_77,customer_3148,2,2020-10-17
review_1115,product_957,customer_1264,1,2022-01-25
review_1116,product_172,customer_4443,5,2020-02-13
review_1117,product_808,customer_2546,2,2021-09-08
review_1118,product_771,customer_1079,5,2020-05-23
review_1119,product_400,customer_1888,3,2022-03-01
review_1120,product_980,customer_1584,2,2020-10-06
review_1121,product_348,customer_4847,1,2020-03-14
review_1122,product_401,customer_1986,4,2021-11-17
review_1123,product_726,customer_1824,4,2022-03-29
review_1124,product_552,customer_1936,3,2022-03-12
review_1125,product_795,customer_1201,2,2022-05-18
review_1126,product_264,customer_3878,4,2020-04-22
review_1127,product_980,customer_4463,5,2021-11-28
review_1128,product_29,customer_2814,5,2021-05-15
review_1129,product_336,customer_462,5,2021-03-26
review_1130,product_110,customer_2302,4,2022-11-27
review_1131,product_400,customer_3369,3,2022-11-12
review_1132,product_891,customer_190,5,2020-08-08
review_1133,product_96,customer_1992,1,2021-05-14
review_1134,product_459,customer_2981,5,2021-05-21
review_1135,product_262,customer_62,1,2020-02-25
review_1136,product_57,customer_3420,2,2022-08-02
review_1137,product_885,customer_2191,5,2020-01-01
review_1138,product_469,customer_3685,5,2021-06-20
review_1139,product_115,customer_918,1,2022-02-19
review_1140,product_402,customer_3297,4,2021-11-15
review_1141,product_26,customer_1345,1,2021-03-22
review_1142,product_509,customer_516,3,2021-04-20
review_1143,product_659,customer_1017,2,2021-11-15
review_1144,product_301,customer_1044,5,2022-12-22
review_1145,product_807,customer_2027,3,2021-10-29
review_1146,product_266,customer_4078,2,2022-08-11
review_1147,product_495,customer_4711,3,2021-08-21
review_1148,product_717,customer_4845,1,2021-07-13
review_1149,product_828,customer_361,3,2022-03-31
review_1150,product_308,customer_1782,1,2020-09-05
review_1151,product_739,customer_1090,2,2021-11-20
review_1152,product_891,customer_4934,4,2021-12-15
review_1153,product_436,customer_837,2,2022-09-27
review_1154,product_278,customer_1168,2,2021-01-22
review_1155,product_418,customer_2695,3,2022-11-29
review_1156,product_914,customer_2185,4,2020-08-14
review_1157,product_181,customer_747,5,2022-10-22
review_1158,product_531,customer_2166,3,2022-03-03
review_1159,product_631,customer_1352,1,2020-01-03
review_1160,product_595,customer_4255,2,2021-08-04
review_1161,product_36,customer_1435,1,2021-10-30
review_1162,product_903,customer_1558,2,2020-02-27
review_1163,product_207,customer_4001,5,2020-08-26
review_1164,product_643,customer_2837,5,2022-08-09
review_1165,product_965,customer_4925,4,2021-02-11
review_1166,product_859,customer_1766,3,2022-06-02
review_1167,product_129,customer_3887,4,2021-05-09
review_1168,product_653,customer_1718,1,2021-08-11
review_1169,product_259,customer_1727,3,2020-02-03
review_1170,product_133,customer_2866,3,2022-08-11
review_1171,product_328,customer_2518,3,2021-08-13
review_1172,product_219,customer_4359,3,2021-11-12
review_1173,product_343,customer_4828,3,2021-10-23
review_1174,product_718,customer_1858,3,2022-01-18
review_1175,product_68,customer_1044,1,2021-03-26
review_1176,product_219,customer_4647,2,2022-12-12
review_1177,product_947,customer_2084,1,2022-08-16
review_1178,product_389,customer_143,1,2020-02-23
review_1179,product_553,customer_3582,5,2021-03-18
review_1180,product_507,customer_2766,3,2021-10-24
review_1181,product_627,customer_2763,3,2022-06-15
review_1182,product_448,customer_1754,1,2020-04-21
review_1183,product_864,customer_3041,2,2021-01-26
review_1184,product_792,customer_4043,5,2020-01-11
review_1185,product_398,customer_411,4,2021-01-26
review_1186,product_180,customer_788,3,2020-02-25
review_1187,product_505,customer_829,1,2022-03-16
review_1188,product_997,customer_4541,4,2022-02-19
review_1189,product_205,customer_3551,5,2022-08-18
review_1190,product_982,customer_4326,2,2020-03-15
review_1191,product_746,customer_3441,2,2021-12-28
review_1192,product_286,customer_191,1,2022-10-05
review_1193,product_779,customer_693,2,2021-03-30
review_1194,product_936,customer_4688,4,2022-12-31
review_1195,product_426,customer_100,4,2022-09-17
review_1196,product_926,customer_1035,2,2022-06-03
review_1197,product_455,customer_521,5,2021-07-13
review_1198,product_473,customer_239,2,2020-06-13
review_1199,product_521,customer_4382,1,2021-03-31
review_1200,product_605,customer_1328,3,2022-01-05
review_1201,product_45,customer_313,3,2022-03-18
review_1202,product_362,customer_3701,5,2022-04-03
review_1203,product_948,customer_4239,4,2020-06-05
review_1204,product_923,customer_3817,3,2022-08-30
review_1205,product_843,customer_262,1,2021-01-26
review_1206,product_354,customer_1848,3,2020-02-21
review_1207,product_819,customer_3231,1,2022-02-16
review_1208,product_716,customer_4279,1,2022-07-03
review_1209,product_116,customer_860,2,2022-04-14
review_1210,product_305,customer_4565,2,2021-10-03
review_1211,product_39,customer_3676,3,2021-01-05
review_1212,product_668,customer_3591,5,2022-06-29
review_1213,product_818,customer_2127,5,2020-05-19
review_1214,product_173,customer_1027,2,2020-01-16
review_1215,product_302,customer_3862,1,2022-04-28
review_1216,product_697,customer_2210,4,2022-10-11
review_1217,product_567,customer_4313,3,2020-03-21
review_1218,product_662,customer_2927,4,2021-08-26
review_1219,product_30,customer_4627,1,2022-08-21
review_1220,product_238,customer_4803,2,2021-01-25
review_1221,product_790,customer_4854,4,2022-05-18
review_1222,product_791,customer_4049,2,2022-05-29
review_1223,product_667,customer_4809,1,2020-10-07
review_1224,product_742,customer_1439,2,2021-12-22
review_1225,product_274,customer_4639,2,2020-11-08
review_1226,product_12,customer_3517,3,2021-07-05
review_1227,product_574,customer_1929,1,2021-12-08
review_1228,product_651,customer_3779,4,2020-04-12
review_1229,product_637,customer_1095,2,2020-11-05
review_1230,product_204,customer_4420,3,2022-09-08
review_1231,product_294,customer_2642,1,2022-01-26
review_1232,product_968,customer_4501,5,2021-01-03
review_1233,product_455,customer_3396,5,2020-04-15
review_1234,product_432,customer_2145,2,2020-01-29
review_1235,product_484,customer_2682,5,2021-11-25
review_1236,product_311,customer_101,4,2022-08-29
review_1237,product_641,customer_1530,1,2020-06-20
review_1238,product_438,customer_1698,3,2020-04-02
review_1239,product_123,customer_3921,2,2020-07-29
review_1240,product_472,customer_3690,4,2021-02-10
review_1241,product_553,customer_3911,5,2020-09-21
review_1242,product_390,customer_4753,4,2022-05-01
review_1243,product_121,customer_2620,3,2022-09-26
review_1244,product_1,customer_4524,3,2022-10-04
review_1245,product_682,customer_1055,4,2020-02-19
review_1246,product_383,customer_3115,2,2022-01-06
review_1247,product_292,customer_1792,2,2022-07-10
review_1248,product_591,customer_441,1,2021-04-18
review_1249,product_323,customer_4169,5,2022-12-23
review_1250,product_295,customer_1447,4,2022-03-20
review_1251,product_351,customer_2851,2,2021-04-09
review_1252,product_23,customer_3693,3,2022-10-23
review_1253,product_634,customer_3525,1,2021-01-12
review_1254,product_366,customer_87,5,2021-02-13
review_1255,product_943,customer_4507,1,2022-10-22
review_1256,product_606,customer_1944,5,2020-03-12
review_1257,product_191,customer_1327,3,2020-12-09
review_1258,product_986,customer_1204,5,2020-09-01
review_1259,product_672,customer_2227,2,2021-07-04
review_1260,product_719,customer_730,4,2022-08-15
review_1261,product_800,customer_3805,1,2020-08-31
review_1262,product_561,customer_2108,5,2022-03-29
review_1263,product_357,customer_793,1,2022-12-09
review_1264,product_528,customer_4840,3,2020-08-22
review_1265,product_651,customer_3247,4,2020-01-17
review_1266,product_103,customer_1805,1,2020-05-02
review_1267,product_282,customer_3929,5,2021-12-10
review_1268,product_201,customer_2220,5,2022-02-08
review_1269,product_102,customer_672,4,2020-04-22
review_1270,product_172,customer_3521,5,2020-06-16
review_1271,product_293,customer_3313,5,2021-07-02
review_1272,product_787,customer_4416,3,2021-09-16
review_1273,product_147,customer_2364,3,2020-04-13
review_1274,product_789,customer_1687,2,2022-01-04
review_1275,product_603,customer_818,2,2021-03-19
review_1276,product_537,customer_4071,3,2020-09-01
review_1277,product_296,customer_493,2,2021-03-27
review_1278,product_122,customer_3664,5,2021-04-13
review_1279,product_149,customer_192,3,2021-02-20
review_1280,product_264,customer_3929,5,2020-12-30
review_1281,product_510,customer_3486,2,2022-12-06
review_1282,product_453,customer_2536,1,2020-02-21
review_1283,product_993,customer_2344,2,2021-08-10
review_1284,product_598,customer_1895,1,2020-04-21
review_1285,product_960,customer_4610,4,2022-01-13
review_1286,product_844,customer_387,2,2021-10-29
review_1287,product_675,customer_3487,4,2020-09-01
review_1288,product_271,customer_1792,3,2022-07-26
review_1289,product_571,customer_3059,2,2022-04-16
review_1290,product_674,customer_3089,1,2020-04-17
review_1291,product_543,customer_580,1,2021-04-26
review_1292,product_7,customer_2863,5,2021-08-24
review_1293,product_689,customer_299,5,2020-12-30
review_1294,product_915,customer_4664,4,2022-06-15
review_1295,product_777,customer_4019,4,2022-05-13
review_1296,product_760,customer_4589,1,2021-02-11
review_1297,product_115,customer_3766,3,2020-02-12
review_1298,product_192,customer_4094,5,2021-04-06
review_1299,product_442,customer_680,4,2020-05-20
review_1300,product_881,customer_2915,2,2022-11-14
review_1301,product_960,customer_1680,1,2021-04-23
review_1302,product_664,customer_1603,5,2022-02-27
review_1303,product_15,customer_4308,1,2020-10-08
review_1304,product_690,customer_3923,1,2022-11-06
review_1305,product_743,customer_4788,2,2020-10-16
review_1306,product_599,customer_3976,2,2020-08-26
review_1307,product_883,customer_3353,3,2020-12-16
review_1308,product_624,customer_3985,5,2022-09-17
review_1309,product_259,customer_1704,5,2020-11-25
review_1310,product_450,customer_2897,1,2021-12-30
review_1311,product_676,customer_4531,5,2020-03-17
review_1312,product_979,customer_2701,4,2021-09-02
review_1313,product_687,customer_3631,1,2021-03-29
review_1314,product_387,customer_1889,2,2021-09-30
review_1315,product_93,customer_1971,4,2020-11-11
review_1316,product_828,customer_1040,2,2020-08-16
review_1317,product_17,customer_2747,1,2022-01-16
review_1318,product_199,customer_2896,5,2020-04-04
review_1319,product_565,customer_1466,3,2021-02-07
review_1320,product_30,customer_3539,5,2021-12-15
review_1321,product_156,customer_905,5,2020-04-20
review_1322,product_285,customer_2109,2,2020-02-19
review_1323,product_853,customer_1559,4,2022-12-15
review_1324,product_345,customer_3494,1,2021-05-02
review_1325,product_531,customer_1463,4,2020-02-23
review_1326,product_86,customer_2842,1,2022-11-13
review_1327,product_968,customer_712,4,2021-05-24
review_1328,product_916,customer_321,1,2021-08-24
review_1329,product_185,customer_4231,4,2022-01-27
review_1330,product_114,customer_1247,3,2022-01-27
review_1331,product_126,customer_4727,3,2021-12-01
review_1332,product_966,customer_3532,2,2021-12-15
review_1333,product_777,customer_23,1,2020-10-08
review_1334,product_848,customer_1097,5,2022-09-02
review_1335,product_775,customer_4202,4,2020-09-17
review_1336,product_285,customer_4379,5,2022-09-05
review_1337,product_508,customer_1832,1,2020-11-21
review_1338,product_351,customer_3022,1,2022-08-06
review_1339,product_666,customer_1624,3,2020-11-27
review_1340,product_242,customer_2951,2,2021-06-18
review_1341,product_384,customer_1757,3,2021-08-04
review_1342,product_811,customer_2951,1,2020-02-14
review_1343,product_870,customer_4687,3,2021-10-28
review_1344,product_473,customer_4380,1,2020-07-08
review_1345,product_395,customer_3315,5,2020-11-21
review_1346,product_638,customer_388,4,2022-05-24
review_1347,product_69,customer_4153,4,2021-04-26
review_1348,product_827,customer_4132,3,2020-02-17
review_1349,product_781,customer_655,5,2021-06-08
review_1350,product_587,customer_3088,3,2022-05-31
review_1351,product_572,customer_3288,5,2020-02-03
review_1352,product_763,customer_430,3,2020-05-18
review_1353,product_714,customer_505,1,2020-09-25
review_1354,product_431,customer_2954,3,2022-02-25
review_1355,product_784,customer_1340,3,2020-07-25
review_1356,product_34,customer_3826,1,2021-11-01
review_1357,product_748,customer_4057,2,2021-05-09
review_1358,product_616,customer_3509,1,2021-08-12
review_1359,product_777,customer_2969,2,2021-11-30
review_1360,product_352,customer_2024,1,2020-03-03
review_1361,product_925,customer_3926,4,2021-09-07
review_1362,product_324,customer_2195,4,2021-07-14
review_1363,product_733,customer_4990,3,2022-02-04
review_1364,product_187,customer_4187,1,2021-02-06
review_1365,product_200,customer_1480,1,2021-01-19
review_1366,product_214,customer_2896,2,2022-11-27
review_1367,product_234,customer_1956,5,2020-03-01
review_1368,product_456,customer_2857,4,2020-12-10
review_1369,product_455,customer_1684,4,2022-03-05
review_1370,product_61,customer_1965,3,2021-03-10
review_1371,product_683,customer_4051,3,2021-06-24
review_1372,product_841,customer_4302,1,2020-04-05
review_1373,product_163,customer_715,5,2022-12-07
review_1374,product_101,customer_4076,3,2022-08-06
review_1375,product_866,customer_4240,4,2021-05-13
review_1376,product_23,customer_473,5,2020-11-16
review_1377,product_233,customer_2986,1,2022-06-26
review_1378,product_520,customer_3853,5,2020-12-04
review_1379,product_670,customer_793,3,2022-05-01
review_1380,product_115,customer_3950,1,2022-04-08
review_1381,product_870,customer_4339,1,2022-11-30
review_1382,product_364,customer_2698,4,2022-06-04
review_1383,product_271,customer_4227,3,2021-01-02
review_1384,product_423,customer_2887,1,2020-08-03
review_1385,product_302,customer_425,3,2022-03-30
review_1386,product_245,customer_174,1,2021-10-13
review_1387,product_268,customer_510,4,2021-08-01
review_1388,product_123,customer_1069,3,2021-05-31
review_1389,product_985,customer_4224,1,2022-06-09
review_1390,product_793,customer_3537,2,2021-11-21
review_1391,product_296,customer_2207,1,2020-08-21
review_1392,product_887,customer_4620,3,2022-01-15
review_1393,product_462,customer_1599,3,2021-11-10
review_1394,product_485,customer_1955,2,2022-08-07
review_1395,product_494,customer_115,4,2022-09-22
review_1396,product_548,customer_1994,3,2021-05-29
review_1397,product_816,customer_4018,2,2021-02-25
review_1398,product_382,customer_2414,5,2022-09-10
review_1399,product_797,customer_3605,2,2022-11-06
review_1400,product_727,customer_4617,3,2022-06-22
review_1401,product_79,customer_2423,5,2020-06-21
review_1402,product_554,customer_2212,2,2021-01-23
review_1403,product_179,customer_2996,5,2021-06-28
review_1404,product_821,customer_2763,2,2020-10-31
review_1405,product_546,customer_3148,1,2020-01-13
review_1406,product_361,customer_3224,4,2021-05-21
review_1407,product_606,customer_4048,4,2021-01-10
review_1408,product_973,customer_4475,3,2021-03-22
review_1409,product_663,customer_3216,1,2022-11-08
review_1410,product_253,customer_3823,5,2022-08-11
review_1411,product_293,customer_796,4,2020-02-11
review_1412,product_487,customer_4549,2,2021-02-13
review_1413,product_512,customer_1119,3,2021-05-29
review_1414,product_294,customer_614,3,2020-07-10
review_1415,product_218,customer_455,5,2022-11-26
review_1416,product_248,customer_3485,2,2021-07-13
review_1417,product_340,customer_2986,2,2020-12-19
review_1418,product_944,customer_703,2,2021-09-30
review_1419,product_841,customer_4220,1,2021-03-12
review_1420,product_203,customer_3760,2,2022-06-10
review_1421,product_142,customer_4435,5,2020-02-27
review_1422,product_636,customer_4411,1,2022-07-05
review_1423,product_519,customer_1769,4,2022-09-13
review_1424,product_967,customer_3522,5,2022-11-13
review_1425,product_444,customer_1167,2,2021-09-15
review_1426,product_24,customer_3706,1,2021-12-07
review_1427,product_219,customer_4476,1,2022-08-11
review_1428,product_273,customer_3084,5,2021-11-16
review_1429,product_437,customer_756,4,2020-08-07
review_1430,product_64,customer_331,3,2022-02-25
review_1431,product_607,customer_397,4,2020-03-05
review_1432,product_713,customer_1568,4,2020-07-06
review_1433,product_268,customer_4118,5,2022-02-10
review_1434,product_972,customer_4567,2,2022-12-09
review_1435,product_48,customer_4368,4,2022-12-10
review_1436,product_149,customer_3531,1,2020-11-25
review_1437,product_733,customer_2034,2,2022-05-08
review_1438,product_830,customer_3317,3,2021-04-23
review_1439,product_229,customer_3677,5,2022-05-10
review_1440,product_878,customer_4498,4,2022-05-30
review_1441,product_20,customer_709,4,2021-07-05
review_1442,product_485,customer_4461,4,2022-08-27
review_1443,product_479,customer_1557,2,2022-08-29
review_1444,product_255,customer_3878,1,2021-06-19
review_1445,product_309,customer_1220,2,2021-04-09
review_1446,product_643,customer_2349,5,2020-11-17
review_1447,product_199,customer_2849,4,2022-12-03
review_1448,product_240,customer_808,4,2021-07-06
review_1449,product_133,customer_3224,2,2022-01-20
review_1450,product_267,customer_2709,4,2021-02-24
review_1451,product_798,customer_1771,1,2020-05-26
review_1452,product_598,customer_1446,1,2021-04-03
review_1453,product_292,customer_3010,5,2021-07-16
review_1454,product_919,customer_729,5,2022-11-28
review_1455,product_201,customer_1630,2,2021-01-31
review_1456,product_16,customer_4006,5,2021-10-10
review_1457,product_550,customer_2082,2,2021-02-05
review_1458,product_463,customer_3945,4,2022-12-15
review_1459,product_542,customer_3702,3,2022-11-03
review_1460,product_971,customer_518,3,2021-03-31
review_1461,product_12,customer_3181,3,2021-05-28
review_1462,product_319,customer_275,1,2021-10-30
review_1463,product_581,customer_2027,4,2020-06-22
review_1464,product_159,customer_222,5,2021-09-06
review_1465,product_877,customer_1794,4,2022-08-19
review_1466,product_964,customer_4045,5,2021-04-02
review_1467,product_970,customer_1020,5,2021-12-01
review_1468,product_182,customer_4344,3,2020-11-24
review_1469,product_55,customer_4989,2,2021-12-31
review_1470,product_738,customer_3356,5,2022-01-26
review_1471,product_127,customer_2523,1,2021-02-25
review_1472,product_656,customer_2593,3,2020-05-14
review_1473,product_648,customer_1874,4,2022-02-06
review_1474,product_624,customer_1660,5,2020-11-11
review_1475,product_251,customer_3883,2,2021-08-09
review_1476,product_836,customer_2248,4,2020-11-09
review_1477,product_210,customer_4966,1,2022-08-05
review_1478,product_699,customer_4857,4,2022-07-17
review_1479,product_268,customer_4726,1,2020-02-23
review_1480,product_351,customer_2498,3,2022-10-09
review_1481,product_587,customer_937,3,2020-10-24
review_1482,product_957,customer_763,3,2020-04-13
review_1483,product_836,customer_1265,1,2020-08-17
review_1484,product_658,customer_2214,1,2020-04-26
review_1485,product_174,customer_1466,1,2021-11-02
review_1486,product_966,customer_3325,3,2021-11-13
review_1487,product_165,customer_217,3,2021-06-23
review_1488,product_226,customer_1916,1,2021-08-21
review_1489,product_617,customer_915,2,2020-12-11
review_1490,product_31,customer_2474,5,2020-08-18
review_1491,product_792,customer_1,4,2022-08-05
review_1492,product_67,customer_1414,3,2021-05-04
review_1493,product_803,customer_3808,4,2022-06-09
review_1494,product_74,customer_175,5,2022-06-23
review_1495,product_612,customer_4103,5,2021-01-03
review_1496,product_236,customer_3771,4,2022-03-02
review_1497,product_113,customer_1983,3,2021-06-10
review_1498,product_137,customer_3442,2,2021-09-08
review_1499,product_484,customer_3852,2,2021-04-25
review_1500,product_141,customer_2391,1,2021-12-01
review_1501,product_506,customer_3527,2,2022-08-07
review_1502,product_296,customer_3348,2,2021-11-29
review_1503,product_563,customer_2147,4,2021-03-19
review_1504,product_183,customer_2778,3,2022-01-24
review_1505,product_887,customer_2741,3,2022-07-03
review_1506,product_769,customer_4808,3,2021-01-24
review_1507,product_427,customer_2300,3,2020-08-17
review_1508,product_50,customer_1538,5,2021-10-30
review_1509,product_186,customer_4160,3,2021-02-14
review_1510,product_877,customer_4330,2,2021-06-06
review_1511,product_114,customer_3154,2,2020-10-18
