payment_id,order_id,customer_id,amount,payment_method,payment_status,created_at
payment_1800,order_800,customer_300,835.1549185553539,credit_card,success,2022-09-27
payment_1801,order_801,customer_301,10.416118313083677,credit_card,success,2022-12-16
payment_1802,order_802,customer_302,438.29253188613944,cash,success,2022-01-21
payment_1803,order_803,customer_303,690.546129930553,credit_card,success,2022-12-30
payment_1804,order_804,customer_304,300.52292471200695,paypal,success,2022-09-26
payment_1805,order_805,customer_305,999.8393652517183,credit_card,success,2022-05-19
payment_1806,order_806,customer_306,39.98859213604794,credit_card,success,2022-03-25
payment_1807,order_807,customer_307,479.91255351752676,credit_card,success,2022-09-22
payment_1808,order_808,customer_308,427.29298803881034,credit_card,success,2022-04-11
payment_1809,order_809,customer_309,275.29601000395263,credit_card,failed,2022-10-03
payment_1810,order_810,customer_310,339.9250964492928,credit_card,success,2022-08-26
payment_1811,order_811,customer_311,671.8068164254345,credit_card,success,2022-10-13
payment_1812,order_812,customer_312,484.9666737231214,credit_card,success,2022-03-31
payment_1813,order_813,customer_313,518.3336262665962,bank_transfer,success,2022-02-11
payment_1814,order_814,customer_314,954.6876022168167,bank_transfer,success,2022-03-17
payment_1815,order_815,customer_315,813.5688166008485,paypal,success,2022-06-04
payment_1816,order_816,customer_316,899.6980021192487,paypal,success,2022-10-02
payment_1817,order_817,customer_317,36.04490017527716,credit_card,success,2022-06-04
payment_1818,order_818,customer_318,724.6508816115434,credit_card,success,2022-05-02
payment_1819,order_819,customer_319,709.4538991104968,paypal,success,2022-11-09
payment_1820,order_820,customer_320,788.073041665536,credit_card,success,2022-12-06
payment_1821,order_821,customer_321,816.9177204960641,credit_card,success,2022-05-30
payment_1822,order_822,customer_322,66.19846588342841,paypal,success,2022-04-04
payment_1823,order_823,customer_323,83.46839598769178,credit_card,success,2022-10-12
payment_1824,order_824,customer_324,497.7911837981377,bank_transfer,success,2022-06-18
payment_1825,order_825,customer_325,561.1638172422994,paypal,success,2022-04-28
payment_1826,order_826,customer_326,158.70705412514315,paypal,success,2022-02-01
payment_1827,order_827,customer_327,552.081131532285,credit_card,success,2022-03-18
payment_1828,order_828,customer_328,376.3045956219137,cash,success,2022-06-27
payment_1829,order_829,customer_329,871.9434737192169,credit_card,failed,2022-12-22
payment_1830,order_830,customer_330,861.3719378662129,credit_card,success,2022-04-28
payment_1831,order_831,customer_331,270.0141007015737,credit_card,success,2022-09-18
payment_1832,order_832,customer_332,740.5203944056678,paypal,success,2022-05-14
payment_1833,order_833,customer_333,735.8063271763942,cash,success,2022-04-03
payment_1834,order_834,customer_334,484.9901156361541,credit_card,success,2022-01-03
payment_1835,order_835,customer_335,637.5975072625713,credit_card,success,2022-10-09
payment_1836,order_836,customer_336,761.4238472650213,credit_card,success,2022-09-07
payment_1837,order_837,customer_337,504.00006541610963,cash,success,2022-01-22
payment_1838,order_838,customer_338,217.37228491284847,credit_card,success,2022-08-26
payment_1839,order_839,customer_339,962.3961754427636,credit_card,success,2022-03-29
payment_1840,order_840,customer_340,415.8776382916383,paypal,success,2022-10-16
payment_1841,order_841,customer_341,41.04081580463003,paypal,success,2022-11-28
payment_1842,order_842,customer_342,945.6752724084164,credit_card,success,2022-04-23
payment_1843,order_843,customer_343,475.12356763357826,credit_card,success,2022-11-01
payment_1844,order_844,customer_344,630.03460225884,credit_card,success,2022-12-25
payment_1845,order_845,customer_345,641.122962834416,credit_card,success,2022-02-25
payment_1846,order_846,customer_346,419.28063726647025,credit_card,success,2022-03-12
payment_1847,order_847,customer_347,411.82373640138564,credit_card,success,2022-01-08
payment_1848,order_848,customer_348,285.77380240121835,bank_transfer,success,2022-08-15
payment_1849,order_849,customer_349,838.6156817397545,paypal,success,2022-06-24
payment_1850,order_850,customer_350,629.5225496385416,bank_transfer,success,2022-07-23
payment_1851,order_851,customer_351,898.1547858948921,cash,success,2022-10-17
payment_1852,order_852,customer_352,860.046084419248,paypal,success,2022-09-14
payment_1853,order_853,customer_353,895.6187316502484,cash,success,2022-01-10
payment_1854,order_854,customer_354,886.194604370032,credit_card,success,2022-03-01
payment_1855,order_855,customer_355,417.0269993382086,cash,success,2022-03-09
payment_1856,order_856,customer_356,605.4299385305658,paypal,success,2022-11-10
payment_1857,order_857,customer_357,93.4800303272793,paypal,success,2022-08-02
payment_1858,order_858,customer_358,160.32894890430683,credit_card,failed,2022-04-08
payment_1859,order_859,customer_359,82.22515854395884,cash,refund,2022-02-23
payment_1860,order_860,customer_360,965.8575031042342,cash,success,2022-09-24
payment_1861,order_861,customer_361,740.247991243538,cash,success,2022-12-28
payment_1862,order_862,customer_362,577.0025846092639,paypal,success,2022-08-30
payment_1863,order_863,customer_363,926.4512115269581,credit_card,success,2022-03-04
payment_1864,order_864,customer_364,449.41268114188074,credit_card,success,2022-07-23
payment_1865,order_865,customer_365,940.132102784311,paypal,success,2022-09-19
payment_1866,order_866,customer_366,704.9995100051966,credit_card,success,2022-07-09
payment_1867,order_867,customer_367,722.6012900493188,credit_card,success,2022-03-17
payment_1868,order_868,customer_368,937.4821800644345,paypal,success,2022-05-25
payment_1869,order_869,customer_369,444.07805577919885,credit_card,success,2022-01-22
payment_1870,order_870,customer_370,380.1597163745177,bank_transfer,success,2022-04-22
payment_1871,order_871,customer_371,163.80634928574764,credit_card,success,2022-09-23
payment_1872,order_872,customer_372,913.9491454057808,credit_card,success,2022-07-17
payment_1873,order_873,customer_373,93.74105574540125,paypal,success,2022-10-14
payment_1874,order_874,customer_374,581.1714325270837,credit_card,success,2022-03-07
payment_1875,order_875,customer_375,480.4773882427847,credit_card,success,2022-10-28
payment_1876,order_876,customer_376,992.2897274271644,credit_card,failed,2022-07-06
payment_1877,order_877,customer_377,53.95616781318936,credit_card,success,2022-05-05
payment_1878,order_878,customer_378,611.129391860179,cash,refund,2022-08-27
payment_1879,order_879,customer_379,95.0395659296904,credit_card,success,2022-06-28
payment_1880,order_880,customer_380,700.4169163363186,credit_card,success,2022-07-23
payment_1881,order_881,customer_381,157.6051601164114,credit_card,success,2022-02-28
payment_1882,order_882,customer_382,353.8334173999241,credit_card,success,2022-03-23
payment_1883,order_883,customer_383,861.2524697844981,cash,success,2022-04-19
payment_1884,order_884,customer_384,94.51520326268309,credit_card,success,2022-08-04
payment_1885,order_885,customer_385,388.6608727552866,bank_transfer,failed,2022-09-30
payment_1886,order_886,customer_386,896.9982177890029,credit_card,success,2022-11-30
payment_1887,order_887,customer_387,652.5156956126858,paypal,success,2022-09-08
payment_1888,order_888,customer_388,362.48878545926294,credit_card,success,2022-08-09
payment_1889,order_889,customer_389,855.4534344615198,credit_card,success,2022-08-17
payment_1890,order_890,customer_390,883.1561715296865,credit_card,success,2022-09-30
payment_1891,order_891,customer_391,153.49329051039695,credit_card,success,2022-02-24
payment_1892,order_892,customer_392,770.6729472672644,credit_card,success,2022-06-14
payment_1893,order_893,customer_393,894.9406679022479,paypal,success,2022-10-09
payment_1894,order_894,customer_394,235.41382360687376,paypal,success,2022-09-07
payment_1895,order_895,customer_395,445.0582233606355,paypal,refund,2022-08-01
payment_1896,order_896,customer_396,107.64521832017286,cash,success,2022-11-14
payment_1897,order_897,customer_397,244.71187852174873,cash,success,2022-04-20
payment_1898,order_898,customer_398,416.52799167557424,credit_card,success,2022-02-07
payment_1899,order_899,customer_399,639.8880092137701,credit_card,success,2022-09-21
payment_1900,order_900,customer_400,857.2781111242377,credit_card,success,2022-08-23
payment_1901,order_901,customer_401,119.75835598200341,credit_card,success,2022-05-15
payment_1902,order_902,customer_402,393.685007565248,cash,success,2022-05-02
payment_1903,order_903,customer_403,221.315659735121,paypal,success,2022-04-30
payment_1904,order_904,customer_404,570.1963514790068,credit_card,success,2022-02-08
payment_1905,order_905,customer_405,155.22413757106096,credit_card,success,2022-02-23
payment_1906,order_906,customer_406,117.66057793343481,credit_card,success,2022-05-30
payment_1907,order_907,customer_407,84.22369529688844,credit_card,success,2022-07-08
payment_1908,order_908,customer_408,92.1172437149122,cash,success,2022-10-08
payment_1909,order_909,customer_409,542.7258906982732,paypal,success,2022-05-19
payment_1910,order_910,customer_410,147.9637806999704,credit_card,success,2022-08-07
payment_1911,order_911,customer_411,734.0161336054653,bank_transfer,success,2022-09-09
payment_1912,order_912,customer_412,307.1631624798239,cash,success,2022-03-20
payment_1913,order_913,customer_413,422.31933996504574,credit_card,success,2022-12-08
payment_1914,order_914,customer_414,724.3511950489508,paypal,success,2022-03-17
payment_1915,order_915,customer_415,442.0922024471368,credit_card,success,2022-10-29
payment_1916,order_916,customer_416,786.1772399792792,credit_card,success,2022-03-16
payment_1917,order_917,customer_417,626.3302719815865,paypal,success,2022-04-01
payment_1918,order_918,customer_418,333.6047582335318,bank_transfer,success,2022-01-26
payment_1919,order_919,customer_419,874.5324140820055,credit_card,success,2022-03-06
payment_1920,order_920,customer_420,298.32684585970566,credit_card,success,2022-01-01
payment_1921,order_921,customer_421,618.9604923859631,credit_card,success,2022-02-09
payment_1922,order_922,customer_422,540.8500180220319,credit_card,success,2022-06-14
payment_1923,order_923,customer_423,408.4946142500305,paypal,success,2022-06-22
payment_1924,order_924,customer_424,680.6467725043212,credit_card,success,2022-01-01
payment_1925,order_925,customer_425,276.39945287247696,credit_card,success,2022-10-16
payment_1926,order_926,customer_426,284.2412806066968,credit_card,success,2022-03-25
payment_1927,order_927,customer_427,442.59023453845214,credit_card,success,2022-01-28
payment_1928,order_928,customer_428,246.430285095887,bank_transfer,success,2022-01-09
payment_1929,order_929,customer_429,857.3867693244131,credit_card,success,2022-10-31
payment_1930,order_930,customer_430,147.80036683160557,credit_card,success,2022-06-10
payment_1931,order_931,customer_431,890.6169892160906,credit_card,success,2022-12-05
payment_1932,order_932,customer_432,172.75810880874903,credit_card,success,2022-12-25
payment_1933,order_933,customer_433,389.2657285158133,credit_card,success,2022-08-10
payment_1934,order_934,customer_434,746.0709523981462,credit_card,success,2022-03-28
payment_1935,order_935,customer_435,111.40607031649557,credit_card,success,2022-09-25
payment_1936,order_936,customer_436,524.8551557803034,paypal,success,2022-07-09
payment_1937,order_937,customer_437,912.617064134291,credit_card,success,2022-10-16
payment_1938,order_938,customer_438,302.3201124940733,credit_card,success,2022-07-16
payment_1939,order_939,customer_439,825.9958254694457,credit_card,success,2022-08-07
payment_1940,order_940,customer_440,580.5795981895474,credit_card,success,2022-11-16
payment_1941,order_941,customer_441,861.6394927573855,credit_card,success,2022-09-30
payment_1942,order_942,customer_442,695.9820026315579,credit_card,success,2022-03-08
payment_1943,order_943,customer_443,976.4105178289346,credit_card,success,2022-05-29
payment_1944,order_944,customer_444,415.84734758264136,credit_card,success,2022-08-14
payment_1945,order_945,customer_445,343.7830855313068,credit_card,success,2022-12-17
payment_1946,order_946,customer_446,551.0389330246737,paypal,success,2022-02-04
payment_1947,order_947,customer_447,836.7433852703709,credit_card,success,2022-07-28
payment_1948,order_948,customer_448,458.2764833059954,credit_card,success,2022-05-04
payment_1949,order_949,customer_449,585.4020464852676,credit_card,success,2022-03-09
payment_1950,order_950,customer_450,66.13605129009724,bank_transfer,success,2022-04-13
payment_1951,order_951,customer_451,993.7065255492085,credit_card,success,2022-04-11
payment_1952,order_952,customer_452,124.29621437227505,credit_card,success,2022-02-23
payment_1953,order_953,customer_453,59.63594884873812,paypal,success,2022-11-08
payment_1954,order_954,customer_454,599.8033935710716,credit_card,refund,2022-10-15
payment_1955,order_955,customer_455,634.4366055806489,credit_card,success,2022-05-24
payment_1956,order_956,customer_456,341.67230767903385,credit_card,success,2022-08-14
payment_1957,order_957,customer_457,151.7407835883833,credit_card,success,2022-07-23
payment_1958,order_958,customer_458,47.14004089387474,credit_card,success,2022-10-14
payment_1959,order_959,customer_459,288.95658920734434,credit_card,success,2022-05-05
payment_1960,order_960,customer_460,273.56076082339433,bank_transfer,success,2022-06-20
payment_1961,order_961,customer_461,855.0347208111973,credit_card,success,2022-12-29
payment_1962,order_962,customer_462,226.83988449496405,credit_card,success,2022-05-24
payment_1963,order_963,customer_463,123.16294527089039,paypal,success,2022-03-23
payment_1964,order_964,customer_464,727.2744801943031,credit_card,success,2022-10-21
payment_1965,order_965,customer_465,385.62099791214933,bank_transfer,success,2022-08-30
payment_1966,order_966,customer_466,684.9148100054772,credit_card,success,2022-02-09
payment_1967,order_967,customer_467,114.77827242696875,credit_card,success,2022-02-05
payment_1968,order_968,customer_468,900.1101919355431,credit_card,success,2022-10-04
payment_1969,order_969,customer_469,852.2168622865447,credit_card,success,2022-11-20
payment_1970,order_970,customer_470,258.67532049255624,cash,success,2022-06-14
payment_1971,order_971,customer_471,871.2613161093058,bank_transfer,refund,2022-05-18
payment_1972,order_972,customer_472,536.9498682302839,credit_card,success,2022-09-27
payment_1973,order_973,customer_473,476.4505701521642,credit_card,success,2022-11-05
payment_1974,order_974,customer_474,407.9141564034546,credit_card,success,2022-09-13
payment_1975,order_975,customer_475,168.78859137802934,credit_card,success,2022-05-08
payment_1976,order_976,customer_476,387.2515076615279,credit_card,success,2022-10-27
payment_1977,order_977,customer_477,676.5995011350649,bank_transfer,success,2022-09-14
payment_1978,order_978,customer_478,296.2110214215166,paypal,success,2022-07-14
payment_1979,order_979,customer_479,197.85506080990268,bank_transfer,success,2022-03-06
payment_1980,order_980,customer_480,964.4935459593983,credit_card,success,2022-12-11
payment_1981,order_981,customer_481,694.9576350208465,cash,success,2022-04-05
payment_1982,order_982,customer_482,995.5050313139399,paypal,success,2022-02-08
payment_1983,order_983,customer_483,795.0985412128632,credit_card,success,2022-04-24
payment_1984,order_984,customer_484,784.1331479670305,credit_card,success,2022-10-18
payment_1985,order_985,customer_485,89.6427581440616,bank_transfer,success,2022-09-02
payment_1986,order_986,customer_486,563.2090586943417,bank_transfer,success,2022-04-07
payment_1987,order_987,customer_487,950.7045906628247,bank_transfer,success,2022-06-05
payment_1988,order_988,customer_488,818.9021550651978,paypal,success,2022-05-01
payment_1989,order_989,customer_489,815.8627616488155,credit_card,success,2022-05-31
payment_1990,order_990,customer_490,331.01289409675104,credit_card,success,2022-07-31
payment_1991,order_991,customer_491,284.13262160632695,cash,success,2022-03-22
payment_1992,order_992,customer_492,155.57566515847992,credit_card,success,2022-06-11
payment_1993,order_993,customer_493,354.90111328048835,credit_card,success,2022-07-16
payment_1994,order_994,customer_494,845.2148702527217,bank_transfer,success,2022-05-30
payment_1995,order_995,customer_495,689.9767252131654,cash,success,2022-06-15
payment_1996,order_996,customer_496,827.8916465250873,cash,success,2022-04-28
payment_1997,order_997,customer_497,851.0660951499797,credit_card,success,2022-11-25
payment_1998,order_998,customer_498,844.2346571100153,paypal,success,2022-12-23
payment_1999,order_999,customer_499,859.5948671155528,bank_transfer,success,2022-10-17
payment_2000,order_0,customer_0,46.67571708202504,bank_transfer,success,2022-04-14
payment_2001,order_1,customer_1,360.8361126930319,credit_card,success,2022-04-05
payment_2002,order_2,customer_2,938.470933178034,cash,success,2022-06-04
payment_2003,order_3,customer_3,703.450444265993,paypal,success,2022-02-01
payment_2004,order_4,customer_4,310.2505477369738,credit_card,success,2022-09-01
payment_2005,order_5,customer_5,79.85750531141714,paypal,refund,2022-11-15
payment_2006,order_6,customer_6,259.7877336010737,paypal,success,2022-09-16
payment_2007,order_7,customer_7,182.61395063280438,cash,failed,2022-10-02
payment_2008,order_8,customer_8,73.05878587166538,cash,success,2022-03-01
payment_2009,order_9,customer_9,113.9594495348336,credit_card,success,2022-01-12
payment_2010,order_10,customer_10,915.2650625891799,credit_card,success,2022-04-12
payment_2011,order_11,customer_11,442.13716686456206,credit_card,success,2022-11-06
payment_2012,order_12,customer_12,964.5907634539759,bank_transfer,success,2022-03-14
payment_2013,order_13,customer_13,879.5186783395583,credit_card,success,2022-02-20
payment_2014,order_14,customer_14,965.7976864124156,credit_card,success,2022-12-16
payment_2015,order_15,customer_15,131.0676999839573,credit_card,success,2022-08-28
payment_2016,order_16,customer_16,95.55003680020647,credit_card,success,2022-08-23
payment_2017,order_17,customer_17,905.9742886705244,credit_card,success,2022-07-03
payment_2018,order_18,customer_18,666.163735830192,paypal,success,2022-01-02
payment_2019,order_19,customer_19,140.09644886463516,credit_card,success,2022-04-11
payment_2020,order_20,customer_20,145.0143726851286,paypal,success,2022-11-08
payment_2021,order_21,customer_21,737.0074656545031,credit_card,success,2022-11-04
payment_2022,order_22,customer_22,669.9717707102591,paypal,success,2022-03-29
payment_2023,order_23,customer_23,833.3981433033534,paypal,failed,2022-01-06
payment_2024,order_24,customer_24,186.11813192563756,credit_card,success,2022-03-04
payment_2025,order_25,customer_25,548.6496978881174,credit_card,failed,2022-01-16
payment_2026,order_26,customer_26,548.9921406868168,bank_transfer,success,2022-05-12
payment_2027,order_27,customer_27,118.02319160914668,credit_card,success,2022-06-06
payment_2028,order_28,customer_28,835.0457542752697,credit_card,success,2022-04-23
payment_2029,order_29,customer_29,79.20270132323894,cash,success,2022-01-20
payment_2030,order_30,customer_30,797.7428413072641,cash,success,2022-07-31
payment_2031,order_31,customer_31,256.22836663304395,credit_card,success,2022-11-15
payment_2032,order_32,customer_32,451.73854599755344,credit_card,success,2022-08-11
payment_2033,order_33,customer_33,630.3246963302313,credit_card,failed,2022-08-01
payment_2034,order_34,customer_34,495.3810379660349,credit_card,success,2022-01-09
payment_2035,order_35,customer_35,507.8000588114018,bank_transfer,success,2022-02-01
payment_2036,order_36,customer_36,551.5518267449474,credit_card,success,2022-06-21
payment_2037,order_37,customer_37,811.2488261998554,credit_card,success,2022-08-16
payment_2038,order_38,customer_38,993.8748423215203,cash,success,2022-08-23
payment_2039,order_39,customer_39,510.7256672135948,credit_card,success,2022-03-08
payment_2040,order_40,customer_40,618.2527076799219,credit_card,refund,2022-12-03
payment_2041,order_41,customer_41,36.874506118925886,credit_card,success,2022-03-16
payment_2042,order_42,customer_42,669.1675210539462,bank_transfer,success,2022-01-19
payment_2043,order_43,customer_43,819.5474608650255,paypal,success,2022-06-14
payment_2044,order_44,customer_44,46.79365710117747,credit_card,failed,2022-07-09
payment_2045,order_45,customer_45,305.84505764918845,paypal,success,2022-09-07
payment_2046,order_46,customer_46,265.4439551099932,credit_card,success,2022-04-02
payment_2047,order_47,customer_47,281.21887690568644,paypal,success,2022-09-27
payment_2048,order_48,customer_48,674.1894241873931,credit_card,success,2022-09-12
payment_2049,order_49,customer_49,29.139815154603312,bank_transfer,success,2022-10-27
payment_2050,order_50,customer_50,803.6778759004246,credit_card,success,2022-04-28
payment_2051,order_51,customer_51,507.8341594393872,cash,success,2022-12-20
payment_2052,order_52,customer_52,271.74980312317155,credit_card,success,2022-02-17
payment_2053,order_53,customer_53,926.143046323714,credit_card,success,2022-07-08
payment_2054,order_54,customer_54,683.908996465874,credit_card,success,2022-05-21
payment_2055,order_55,customer_55,41.70586905030869,credit_card,success,2022-11-28
payment_2056,order_56,customer_56,411.15848820413004,credit_card,success,2022-01-01
payment_2057,order_57,customer_57,325.5528623027798,credit_card,success,2022-02-01
payment_2058,order_58,customer_58,348.84729675967714,credit_card,success,2022-11-17
payment_2059,order_59,customer_59,259.80011312819795,credit_card,success,2022-11-05
payment_2060,order_60,customer_60,546.1993596473064,bank_transfer,success,2022-07-31
payment_2061,order_61,customer_61,330.7268161749692,paypal,success,2022-07-02
payment_2062,order_62,customer_62,581.5237312171607,credit_card,success,2022-06-15
payment_2063,order_63,customer_63,902.7961090232886,cash,success,2022-08-06
payment_2064,order_64,customer_64,310.1883089237715,credit_card,success,2022-03-31
payment_2065,order_65,customer_65,842.3114848762989,paypal,success,2022-10-11
payment_2066,order_66,customer_66,139.75599479515952,paypal,success,2022-06-13
payment_2067,order_67,customer_67,598.7437909515329,cash,success,2022-09-05
payment_2068,order_68,customer_68,759.7359133679315,bank_transfer,success,2022-07-21
payment_2069,order_69,customer_69,895.4563631273821,cash,success,2022-02-16
payment_2070,order_70,customer_70,927.6550334486088,credit_card,failed,2022-12-13
payment_2071,order_71,customer_71,864.4914770356745,credit_card,success,2022-10-21
payment_2072,order_72,customer_72,605.4200230891242,credit_card,refund,2022-01-03
payment_2073,order_73,customer_73,879.8619029491103,bank_transfer,refund,2022-02-18
payment_2074,order_74,customer_74,670.6874491267641,credit_card,success,2022-12-25
payment_2075,order_75,customer_75,694.801529985487,credit_card,success,2022-07-14
payment_2076,order_76,customer_76,893.6277375658688,credit_card,success,2022-12-18
payment_2077,order_77,customer_77,943.4210532168953,credit_card,success,2022-08-16
payment_2078,order_78,customer_78,957.8845134474316,credit_card,success,2022-10-01
payment_2079,order_79,customer_79,284.5862103805769,credit_card,success,2022-08-31
payment_2080,order_80,customer_80,562.4575421751123,credit_card,success,2022-03-11
payment_2081,order_81,customer_81,285.0818812443255,cash,success,2022-05-13
payment_2082,order_82,customer_82,164.88058518907627,credit_card,success,2022-01-25
payment_2083,order_83,customer_83,352.1295201105196,credit_card,success,2022-07-13
payment_2084,order_84,customer_84,660.9010180037092,bank_transfer,success,2022-06-11
payment_2085,order_85,customer_85,746.6677447262105,bank_transfer,success,2022-07-30
payment_2086,order_86,customer_86,584.3094567707394,credit_card,success,2022-04-07
payment_2087,order_87,customer_87,604.3262734425196,credit_card,success,2022-04-11
payment_2088,order_88,customer_88,21.707841794886622,bank_transfer,success,2022-12-12
payment_2089,order_89,customer_89,505.7636428701548,paypal,success,2022-07-29
payment_2090,order_90,customer_90,759.8060828742748,credit_card,success,2022-08-01
payment_2091,order_91,customer_91,102.86559503745505,credit_card,success,2022-12-31
payment_2092,order_92,customer_92,175.24065285881312,paypal,success,2022-05-19
payment_2093,order_93,customer_93,760.8643894049299,credit_card,success,2022-01-25
payment_2094,order_94,customer_94,72.07494616277721,credit_card,refund,2022-03-09
payment_2095,order_95,customer_95,597.0503129048817,paypal,success,2022-10-24
payment_2096,order_96,customer_96,444.6140051573421,paypal,success,2022-11-24
payment_2097,order_97,customer_97,376.54801979895745,credit_card,success,2022-01-21
payment_2098,order_98,customer_98,331.5631121127324,bank_transfer,success,2022-09-19
payment_2099,order_99,customer_99,64.4657087886136,credit_card,failed,2022-09-10
payment_2100,order_100,customer_100,298.2220110474868,credit_card,failed,2022-08-25
payment_2101,order_101,customer_101,383.2472127594889,credit_card,success,2022-08-11
payment_2102,order_102,customer_102,348.5611081170776,cash,success,2022-12-06
payment_2103,order_103,customer_103,188.35794226714205,credit_card,success,2022-06-27
payment_2104,order_104,customer_104,63.86859826618773,credit_card,success,2022-12-02
payment_2105,order_105,customer_105,464.8088914259711,credit_card,success,2022-04-23
payment_2106,order_106,customer_106,913.5753704418632,paypal,success,2022-05-27
payment_2107,order_107,customer_107,244.73963557097977,credit_card,success,2022-07-06
payment_2108,order_108,customer_108,661.5137211823417,paypal,success,2022-03-12
payment_2109,order_109,customer_109,193.60731977842264,cash,success,2022-03-24
payment_2110,order_110,customer_110,173.100978378027,credit_card,success,2022-07-13
payment_2111,order_111,customer_111,892.5939260295075,paypal,success,2022-10-04
payment_2112,order_112,customer_112,142.42849115498456,credit_card,success,2022-06-05
payment_2113,order_113,customer_113,380.6152956302101,cash,success,2022-01-19
payment_2114,order_114,customer_114,495.11595345685436,credit_card,success,2022-09-24
payment_2115,order_115,customer_115,240.15848281390768,cash,success,2022-10-13
payment_2116,order_116,customer_116,31.640990244169213,credit_card,success,2022-05-01
payment_2117,order_117,customer_117,542.5363747944488,paypal,success,2022-03-26
payment_2118,order_118,customer_118,543.7161770829491,credit_card,success,2022-11-30
payment_2119,order_119,customer_119,396.05784162242946,credit_card,success,2022-10-01
payment_2120,order_120,customer_120,387.84267483118674,credit_card,success,2022-09-08
payment_2121,order_121,customer_121,724.7943129098574,credit_card,success,2022-08-27
payment_2122,order_122,customer_122,162.06751596706889,credit_card,success,2022-05-07
payment_2123,order_123,customer_123,319.63596149999364,cash,success,2022-11-23
payment_2124,order_124,customer_124,454.9215357154383,credit_card,success,2022-04-11
payment_2125,order_125,customer_125,822.5467009458104,cash,success,2022-02-26
payment_2126,order_126,customer_126,265.5543908534453,credit_card,success,2022-02-27
payment_2127,order_127,customer_127,831.8213404358754,credit_card,success,2022-02-18
payment_2128,order_128,customer_128,876.3702540418595,credit_card,success,2022-05-13
payment_2129,order_129,customer_129,831.1965659777744,credit_card,success,2022-11-11
payment_2130,order_130,customer_130,849.4978320987533,credit_card,success,2022-04-06
payment_2131,order_131,customer_131,721.7435881640872,credit_card,failed,2022-05-29
payment_2132,order_132,customer_132,635.563896202407,credit_card,success,2022-06-06
payment_2133,order_133,customer_133,792.5099601548208,paypal,success,2022-02-11
payment_2134,order_134,customer_134,283.38657305603596,credit_card,success,2022-08-24
payment_2135,order_135,customer_135,338.54001735605465,bank_transfer,failed,2022-11-08
payment_2136,order_136,customer_136,964.1460197719063,credit_card,success,2022-10-01
payment_2137,order_137,customer_137,970.8231133445873,credit_card,success,2022-06-24
payment_2138,order_138,customer_138,998.6593158343403,credit_card,success,2022-04-29
payment_2139,order_139,customer_139,562.7083284575725,credit_card,success,2022-12-17
payment_2140,order_140,customer_140,602.9041024779843,credit_card,success,2022-11-13
payment_2141,order_141,customer_141,71.9556678686769,paypal,success,2022-11-07
payment_2142,order_142,customer_142,249.88051674690828,paypal,success,2022-05-07
payment_2143,order_143,customer_143,970.5548247405221,paypal,success,2022-05-28
payment_2144,order_144,customer_144,809.5653946550748,cash,success,2022-12-14
payment_2145,order_145,customer_145,361.9663224149437,bank_transfer,refund,2022-09-30
payment_2146,order_146,customer_146,537.6519380125318,credit_card,success,2022-10-02
payment_2147,order_147,customer_147,868.0866781088189,credit_card,success,2022-09-07
payment_2148,order_148,customer_148,20.72231497857614,bank_transfer,refund,2022-04-25
payment_2149,order_149,customer_149,776.5089408710828,bank_transfer,success,2022-09-10
payment_2150,order_150,customer_150,945.1225369807572,paypal,success,2022-01-08
payment_2151,order_151,customer_151,681.7251754824308,bank_transfer,success,2022-03-06
payment_2152,order_152,customer_152,113.82971172826888,credit_card,success,2022-06-22
payment_2153,order_153,customer_153,633.787669854795,credit_card,success,2022-08-22
payment_2154,order_154,customer_154,229.16230500796522,cash,success,2022-09-28
payment_2155,order_155,customer_155,825.9063012078136,credit_card,success,2022-06-22
payment_2156,order_156,customer_156,222.48933358276642,credit_card,success,2022-02-13
payment_2157,order_157,customer_157,297.96398816847704,cash,success,2022-04-19
payment_2158,order_158,customer_158,490.94988974407613,cash,success,2022-08-25
payment_2159,order_159,customer_159,765.1728997664288,credit_card,failed,2022-01-05
payment_2160,order_160,customer_160,271.0818332622582,bank_transfer,success,2022-09-16
payment_2161,order_161,customer_161,755.0232280854128,credit_card,success,2022-01-07
payment_2162,order_162,customer_162,697.5599262977164,credit_card,success,2022-12-04
payment_2163,order_163,customer_163,289.9674738191492,credit_card,success,2022-12-28
payment_2164,order_164,customer_164,803.3923004488237,credit_card,success,2022-02-03
payment_2165,order_165,customer_165,496.82044219358073,bank_transfer,success,2022-12-02
payment_2166,order_166,customer_166,970.4789514719388,credit_card,success,2022-04-19
payment_2167,order_167,customer_167,304.8661866345444,paypal,success,2022-05-23
payment_2168,order_168,customer_168,620.6907249791843,paypal,success,2022-07-19
payment_2169,order_169,customer_169,466.68903571974545,credit_card,success,2022-05-03
payment_2170,order_170,customer_170,257.34421262062756,credit_card,success,2022-01-07
payment_2171,order_171,customer_171,312.4661297749765,credit_card,success,2022-02-07
payment_2172,order_172,customer_172,28.352764658485363,credit_card,success,2022-02-18
payment_2173,order_173,customer_173,911.2185735212084,credit_card,success,2022-12-28
payment_2174,order_174,customer_174,521.0217995104751,paypal,success,2022-08-11
payment_2175,order_175,customer_175,462.7966299126313,paypal,success,2022-09-18
payment_2176,order_176,customer_176,739.3296408778347,cash,success,2022-11-02
payment_2177,order_177,customer_177,684.3682504532695,credit_card,success,2022-08-15
payment_2178,order_178,customer_178,144.68339898960244,paypal,refund,2022-12-06
